Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_per_capita_growth,region_economic_weight,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_rolling_mean_3y,gdp_ppp_2017_rolling_std_3y,gdp_ppp_2017_deviation,gdp_ppp/capita_2017_log,gdp_ppp/capita_2017_squared,gdp_ppp/capita_2017_growth,gdp_ppp/capita_2017_rolling_mean_3y,gdp_ppp/capita_2017_rolling_std_3y,gdp_ppp/capita_2017_deviation,population_log,population_squared,population_growth,population_rolling_mean_3y,population_rolling_std_3y,population_deviation,gdp_per_capita_acceleration
1990,Sweden,8558835,292342589047.89,34156.82,Europe & Central Asia,High income,0.0,0.904260293476832,26.401192201662006,8.54641893712235e+22,0.0,292342589047.89,129238934.84782238,0.0,10.438746828535884,1166688352.5124,0.0,34156.82,259.2060077106144,0.0,15.962474757563218,73253656557225,0.0,8558835.0,5493.178345305545,0.0,0.0
1991,Sweden,8617375,288992416447.25,33536.01,Europe & Central Asia,High income,-0.018175286809486324,0.900916906916662,26.389666284051057,8.351661676402078e+22,0.0,290667502747.57,2368929764.0579257,-0.7071067811865476,10.420404884116522,1124663966.7201002,0.0,33846.415,438.97896082841896,-0.7071067811865475,15.969291187945581,74259151890625,0.0,8588105.0,41394.03097066049,0.7071067811865476,0.0
1992,Sweden,8668067,285644171233.11,32953.62,Europe & Central Asia,High income,-0.0173661088483692,0.8994468420473946,26.378012716636892,8.159259255945026e+22,-0.011459748685783144,288993058909.4167,3349208953.6051483,-0.9999040736774274,10.402886742544903,1085941071.1044002,-0.018175286809486324,33548.81666666667,601.7022253850574,-0.9891880760217833,15.975156486554546,75135385516489,0.006839715919281009,8614759.0,54662.967793562035,0.9752123265849898,0.0
1993,Sweden,8718561,279743858473.28,32086.01,Europe & Central Asia,High income,-0.026328215230982388,0.8964102095615347,26.357140230275586,7.825662635351852e+22,-0.011585927600806678,284793482051.2133,4682596524.645102,-1.2911574788369105,10.376206554318738,1029512037.7200999,-0.0173661088483692,32858.54666666667,729.6603346991906,-1.245171959006938,15.98096487402942,76013305910721,0.005882533834259185,8668001.0,50593.03228706498,1.1373074082117378,-0.044520780860238585
1994,Sweden,8780745,290737716123.95,33110.83,Europe & Central Asia,High income,0.0319397768684857,0.8928087790027323,26.39568737852731,8.452841957697054e+22,-0.02065616369610701,285375248610.11334,5501860234.835908,0.6498860047520549,10.40764589932503,1096327063.2889001,-0.026328215230982388,32716.820000000003,551.9236252417547,-0.07571802571112275,15.988071927833342,77101482755025,0.0058252895368713364,8722457.666666666,56439.97634065203,1.29912179379443,0.5160687670948689
1995,Sweden,8826939,302178806162.26,34233.7,Europe & Central Asia,High income,0.033912469122640454,0.8928485287959448,26.434284752503263,9.131203089364871e+22,0.0392997283681924,290886793586.49664,11218216770.91309,1.636920525852843,10.440995028554887,1171946215.6899998,0.0319397768684857,33143.513333333336,1074.2179640246786,1.0960754769739751,15.993318966652883,77914852109721,0.007132369665131755,8775415.0,54385.24060809194,1.310587244015997,-2.2131387026531053
1996,Sweden,8840998,306951588675.27,34719.11,Europe & Central Asia,High income,0.014179302850699793,0.8934579233534494,26.449955880490737,9.421927779027215e+22,0.039351929260641016,299956036987.16,8332343180.758961,1.5550261101613712,10.455074336972032,1205416599.1921,0.033912469122640454,34021.21333333334,824.9267102193456,1.3030059237790144,15.994910437278559,78163245636004,0.005260829234877029,8816227.333333334,31522.386558339364,1.167473177334456,0.06176286898551142
1997,Sweden,8846062,316376618833.07,35764.68,Europe & Central Asia,High income,0.030115115278012583,0.8948887197977157,26.48019917261906,1.0009416494424567e+23,0.015794564064983474,308502337890.2,7224824461.850473,1.7301341559635355,10.484744053363277,1279112335.5024,0.014179302850699793,34905.83,782.3830320884769,1.6947734123630855,15.995483059248038,78252812907844,0.0015927378675666404,8837999.666666666,9907.814306564367,1.041463226866885,-0.5818852705940694
1998,Sweden,8850974,330018260897.14,37286.1,Europe & Central Asia,High income,0.04253973473270278,0.8974741868408208,26.522413825930922,1.0891205252557278e+23,0.03070526592964118,317782156135.16003,11597391654.094702,1.9013716134239742,10.526402701309882,1390253253.2099998,0.030115115278012583,35923.29666666667,1290.824872023023,1.9537079540624327,15.996038180407425,78339740748676,0.0005727860135247287,8846011.333333334,4988.192992794522,0.9627306083127776,1.1238784159636106
1999,Sweden,8857874,344034744145.2,38839.43,Europe & Central Asia,High income,0.0416597606078406,0.9002350116751693,26.56400848964461,1.1835990517905323e+23,0.04311836353263443,330143207958.47,13829485990.862553,1.9359407169830003,10.56721699340474,1508501322.7249,0.04253973473270278,37296.73666666667,1537.4025967953917,1.997896939310145,15.996817451828118,78461931799876,0.0005552753304238767,8851636.666666666,5933.816759335002,0.9258264392989514,0.4125708747912902
2000,Sweden,8872109,360432640290.28,40625.36,Europe & Central Asia,High income,0.045982394695287754,0.9032140023853595,26.610570925425613,1.2991168818662239e+23,0.04247184143676419,344828548444.2067,15222720269.921947,1.9730862054480407,10.612172395994776,1650419875.1296,0.0416597606078406,38916.96333333333,1670.9796229257765,2.0254649627233676,15.998423206492737,78714318107881,0.0007795752196311234,8860319.0,10777.549582351,0.9593526190387661,-0.020685933525243505
2001,Sweden,8895960,365657106430.0,41103.73,Europe & Central Asia,High income,0.011775157192453145,0.9060898705411615,26.624961863538097,1.3370511948276035e+23,0.047663488714847047,356708163621.82666,11282084582.831228,1.745271697346792,10.623878479020687,1689516619.9129002,0.045982394695287754,40189.506666666675,1193.4151493227919,1.762773261463642,16.001107911470086,79138104321600,0.0016070447604019655,8875314.333333334,19244.258113353135,1.0661897418371202,0.10376041591159813
2002,Sweden,8924958,373690304416.5,41870.26,Europe & Central Asia,High income,0.018648672517068476,0.9087526866231687,26.646693228272536,1.3964444361489644e+23,0.014494986179698799,366593350378.9267,6678235475.769147,1.6775169312207412,10.64235495170585,1753118672.4676,0.011775157192453145,41199.78333333334,627.9838251365388,1.6764797055266165,16.00436229178189,79654875301764,0.0026883123279932697,8897675.666666666,26466.239520063336,1.1949897972234877,-0.7439203140575048
2003,Sweden,8958229,382321842642.94,42678.28,Europe & Central Asia,High income,0.019298184439265453,0.9110375328248522,26.66952861084254,1.4616999136189298e+23,0.021969210621749058,373889751163.14667,8334158176.760145,1.6490764563446196,10.661468835545184,1821435583.7584,0.018648672517068476,41884.090000000004,787.366101187861,1.633085559178614,16.008083220793743,80249866816441,0.0032596819230301666,8926382.333333334,31158.92543611476,1.3286684287634931,0.5837302392039962
2004,Sweden,8993531,398902591003.1,44354.39,Europe & Central Asia,High income,0.03927313846762326,0.9133130977512605,26.711983091209202,1.5912327710898645e+23,0.023098105903276656,384971579354.18,12813300792.940063,1.7780175995180685,10.699989513611332,1967311912.2721,0.019298184439265453,42967.64333333333,1267.0926636332094,1.7639065573911357,16.012016210269145,80883599847961,0.0037278606801287584,8958906.0,34291.51249216068,1.4449199047298238,0.034828855598300734
2005,Sweden,9029572,410306431198.75,45440.3,Europe & Central Asia,High income,0.024482582220159088,0.9152516262848164,26.740170110655697,1.6835136748305457e+23,0.0433685615384658,397176954948.26337,14071874928.55098,1.7663483345514708,10.724176662140728,2064820864.0900002,0.03927313846762326,44157.65666666668,1391.4800118697742,1.743904103093806,16.016015637453407,81533170503184,0.003940734267900536,8993777.333333334,35672.13789967359,1.5360361863163128,1.0350690807843743
2006,Sweden,9080505,429438090953.82,47292.31,Europe & Central Asia,High income,0.040756993241681805,0.9176805272682372,26.78574342585044,1.8441707396206137e+23,0.028588032399020857,412882371051.88995,15429866781.83985,1.8752785086047954,10.764124126844644,2236562585.1361,0.024482582220159088,45695.666666666664,1485.5142484786534,1.8464339538295065,16.021640475897037,82455571055025,0.004007436011506549,9034536.0,43698.971852893505,1.6842577599266124,-0.37660744276033586
2007,Sweden,9148092,444207419292.34,48557.38,Europe & Central Asia,High income,0.02675001496014895,0.9202300119269924,26.819557450863694,1.973202313543608e+23,0.04662773551751309,427983980481.6367,16997207899.51661,1.8757706291611833,10.790522064386122,2357819152.4644,0.040756993241681805,47096.66333333333,1567.722917237963,1.8240901853153046,16.02905600022967,83687587240464,0.005640688174367581,9086056.333333334,59454.69347606868,1.8635855144764868,0.6647342537308945
2008,Sweden,9219637,442206001645.58,47963.49,Europe & Central Asia,High income,-0.0122306846044824,0.9221927315491697,26.815041677522295,1.955461478913707e+23,0.03439221775999424,438617170630.58,8012056286.209704,1.6437649196250026,10.77821622444247,2300496372.9800997,0.02675001496014895,47937.72666666666,632.9283831786372,1.548052657668868,16.0368463322891,85001706411769,0.007443088242338858,9149411.333333334,69575.38240163129,1.9871853399808501,-0.34367054994645796
2009,Sweden,9298515,423015187266.16,45492.77,Europe & Central Asia,High income,-0.051512515040085693,0.9226096658521742,26.770673919053035,1.7894184865782438e+23,-0.004505592567428107,436476202734.69336,11700453890.009216,1.2181663686900688,10.7253306724873,2069592122.2728996,-0.0122306846044824,47337.880000000005,1625.2690599097102,1.0470563695506767,16.04536537549838,86462381205225,0.007820756503104764,9222081.333333334,75241.28392267876,2.081600380856326,-1.4572215986683807
2010,Sweden,9378126,448193503870.46,47791.37,Europe & Central Asia,High income,0.05052671006843523,0.9234643881658056,26.828490904391735,2.0087741691168007e+23,-0.043397905745298115,437804897594.06665,13153486017.43085,1.519204902380358,10.77462128230741,2284015046.4769,-0.051512515040085693,47082.543333333335,1379.471189308834,1.352390576843656,16.05389062087309,87949247271876,0.008555434449317278,9298759.333333334,79244.78250543114,2.1295350603056833,3.2117442077777865
2011,Sweden,9449213,462514779856.25,48947.44,Europe & Central Asia,High income,0.024189932199055963,0.924061035912459,26.859944349836404,2.139199215854754e+23,0.05952107007557128,444574490330.9566,19996934713.727425,1.606883610821504,10.79852277819648,2395851882.5536003,0.05052671006843523,47410.52666666667,1758.5412806167299,1.4383805779733487,16.061442121407552,89287626319369,0.008561689689160046,9375284.666666666,75389.16820295263,2.1205145084439514,-1.9808628064290137
2012,Sweden,9519374,459793784274.1,48300.84,Europe & Central Asia,High income,-0.013210088208903348,0.9239688287365229,26.854043930861152,2.1141032405709758e+23,0.03195333234889808,456834022666.9367,7605582031.882483,1.451684383686592,10.785224934153154,2332971144.7056,0.024189932199055963,48346.55000000001,579.3889145468416,1.2522492684357367,16.068839753351906,90618481351876,0.007580085829514305,9448904.333333334,70624.50589089518,2.102489724239254,-0.5212446611645161
2013,Sweden,9600379,465255103186.95,48462.16,Europe & Central Asia,High income,0.003339900506906357,0.9241479729197902,26.865851701109207,2.164623110414995e+23,-0.00588304568990361,462521222439.10004,2730665156.5313063,1.4340731374123916,10.788559200663855,2348580951.8656,-0.013210088208903348,48570.14666666667,336.55420088463507,1.210839160300464,16.077313238987998,92167276943641,0.007425062806817984,9522988.666666666,75647.79739247594,2.11181057325943,-1.5460986041713207
2014,Sweden,9696110,477620645295.28,49259.0,Europe & Central Asia,High income,0.01644251927689555,0.9254890175207243,26.8920826252603,2.281214808122797e+23,0.011877757159053592,467556510918.7767,9133542665.810303,1.5099745263442919,10.804867671674529,2426449081.0,0.003339900506906357,48674.0,513.0056389551272,1.2685555220286717,16.087235435245507,94014549132100,0.008509488123903841,9605287.666666666,88470.19091385056,2.1463849125102006,-1.2528295386139305
2015,Sweden,9799186,499062380984.55,50928.96,Europe & Central Asia,High income,0.033901622038612134,0.926590430823471,26.935996936879672,2.4906326011396812e+23,0.026577982753176244,480646043155.5933,17105489825.810144,1.6832090566593814,10.838206634486628,2593758966.6816,0.01644251927689555,49550.04000000001,1258.8898963768556,1.4424240877462282,16.097809981015825,96024046262596,0.00997158549678101,9698558.333333334,99426.11107919872,2.1772703443824244,3.9230566128826787
2016,Sweden,9923085,509395932462.04,51334.43,Europe & Central Asia,High income,0.00796148203301228,0.9274189829310727,26.956491414503155,2.5948421600887118e+23,0.04489281587904137,495359652913.9567,16208018540.403593,1.6907520128760636,10.8461364360494,2635223703.4249,0.033901622038612134,50507.46333333334,1100.04409058594,1.4184689273808042,16.110374519592675,98467615917225,0.01063065497400495,9806127.0,113646.5827334891,2.2321939593734843,1.061826504059478
2017,Sweden,10057698,522476835542.44,51947.95,Europe & Central Asia,High income,0.011951432985619848,0.9286696790118786,26.98184648591445,2.729820436784419e+23,0.020705931505203834,510311716329.6767,11734060065.894741,1.7274201461710208,10.858016784581054,2698589509.2025,0.00796148203301228,51403.780000000006,513.0226329312354,1.4272729132930453,16.123848968839518,101157289059204,0.012643805311992162,9926656.333333334,129292.99807929684,2.2786495741818142,-0.765159259225279
2018,Sweden,10175214,532665253199.0,52349.29,Europe & Central Asia,High income,0.0077258101619024355,0.9299829077425902,27.00115902103404,2.8373227196555477e+23,0.025679245252659744,521512673734.49335,11664584342.521193,1.7251836870355113,10.865712755920397,2740448163.5041003,0.011951432985619848,51877.223333333335,511.11339341971905,1.408081109450827,16.135465419290824,103534979945796,0.013565640120990707,10051999.0,126161.07605358977,2.2689861432592857,0.5011568117673619
2019,Sweden,10278887,543245028479.23,52850.57,Europe & Central Asia,High income,0.009575679058875464,0.9311786683211891,27.020826304601094,2.951151609673994e+23,0.019500228456984736,532795705740.2233,10384711014.951275,1.727302742467348,10.875242697574272,2793182749.3249,0.0077258101619024355,52382.60333333333,452.23119057956353,1.4056807446698698,16.14560264093414,105655517958769,0.011684184591742586,10170599.666666666,110666.67287098247,2.230738890627119,-0.3535662065629911
2020,Sweden,10353442,531455453277.68,51331.28,Europe & Central Asia,High income,-0.02874689904006711,0.9313115824404294,26.998885218005505,2.824448988185843e+23,0.01986195873804708,535788578318.6367,6485745193.148505,1.4990262011153141,10.84607507303661,2634900306.4384,0.009575679058875464,52177.04666666667,774.1520202344046,1.1406403231370803,16.15282967936241,107193761247364,0.010188778339207394,10269181.0,89509.55157411842,2.151564645646785,0.23944011802090515
2021,Sweden,10415811,564124150978.91,54160.37,Europe & Central Asia,High income,0.05511434743104027,0.9322394260523992,27.058540190071234,3.182360577176761e+23,-0.021702131788585266,546274877578.6067,16543758386.392065,1.7562705914137156,10.899723202687207,2933345678.5369005,-0.02874689904006711,52780.74,1415.8371123472057,1.4684607057814003,16.158835594112453,108489118787721,0.007253217201434348,10349380.0,68552.31817378436,2.0708580883718684,-4.002074198949087
2022,Sweden,10486941,580550160212.79,55359.34,Europe & Central Asia,High income,0.02213740415732013,0.9333462816543362,27.087242042988365,3.370384885230962e+23,0.06147024647080057,558709921489.7933,24991157895.977665,1.8095686822674932,10.921618731891188,3064656525.2355995,0.05511434743104027,53616.996666666666,2068.274105488192,1.5495608687883917,16.165641422144244,109975931537481,0.006023986998719755,10418731.333333334,66797.39523613977,2.0194634746240094,-2.9172275713711766
1990,Switzerland,6715519,377627239548.94,56232.03,Europe & Central Asia,High income,0.0,0.9345889314569865,26.657173407254504,1.4260233204935252e+23,0.0,377627239548.94,24991157895.977665,0.0,10.937259585660529,3162041197.9209,0.0,56232.03,2068.274105488192,0.0,15.71993182351163,45098195439361,0.0,6715519.0,66797.39523613977,0.0,0.0
1991,Switzerland,6799978,374168866344.52,55025.01,Europe & Central Asia,High income,-0.021464990682356633,0.9352770642341445,26.647973046751872,1.4000234054154328e+23,0.0,375898052946.73,2445439144.719198,-0.7071067811865414,10.915561261519255,3027751725.5001,0.0,55628.520000000004,853.4920270277869,-0.7071067811865497,15.732430081906273,46239700800484,0.0,6757748.5,59721.53163223462,0.7071067811865475,0.0
1992,Switzerland,6875364,374005231061.11,54397.88,Europe & Central Asia,High income,-0.011397181027318348,0.9362382452533246,26.647535621060214,1.3987991286107426e+23,-0.009158166684561375,375267112318.19,2045567044.9755116,-0.6168857971091941,10.904098844396799,2959129348.4943995,-0.021464990682356633,55218.306666666664,932.2281140543556,-0.8800707190631128,15.743455291016728,47270630132496,0.012576689902895177,6796953.666666667,79965.40470936988,0.9805531982025393,0.0
1993,Switzerland,6938265,373534046575.03,53836.81,Europe & Central Asia,High income,-0.01031418871470724,0.9361373368970598,26.646274992856252,1.395276839507167e+23,-0.0004373300349884701,373902714660.22003,329592542.80450577,-0.6907923896344735,10.893731287414049,2898402110.9761,-0.011397181027318348,54419.9,594.4059810432764,-1.0080369949302839,15.752562445356018,48139521210225,0.01108621233774576,6871202.333333333,69237.36848215212,1.1016543180075655,-0.46903396344418746
1994,Switzerland,6993795,378277023804.12,54087.52,Europe & Central Asia,High income,0.004656850953836278,0.9357395411035486,26.658892631359272,1.4309350673810276e+23,-0.0012598339460203611,375272100480.0867,2612982365.510709,1.228626229789909,10.898377242686731,2925459819.7503996,-0.01031418871470724,54107.40333333333,281.06297592061605,-0.656597973401878,15.760534028321905,48913168502025,0.00914875197880427,6935808.0,59253.71783272333,1.1718036365367868,-0.09502282275022589
1995,Switzerland,7040687,380096031095.68,53985.65,Europe & Central Asia,High income,-0.001883428931479858,0.9350323864890312,26.6636897711525,1.4447299285468813e+23,0.012697576760616114,377302367158.2767,3387827754.6647434,1.3910038091612054,10.896492072759738,2914450405.9225,0.004656850953836278,53969.993333333325,126.08617859763731,-0.6713765129086088,15.767216450631954,49571273431969,0.00800344178263579,6990915.666666667,51271.67289384379,1.2024163867690552,-1.4514994909096406
1996,Switzerland,7071850,381887347750.64,54001.05,Europe & Central Asia,High income,0.0002852609906520698,0.9347081017824721,26.668391500887367,1.4583794637201825e+23,0.00480866448949846,380086800883.48,1805179671.754543,1.4653284307683392,10.8967772877888,2916113401.1025004,-0.001883428931479858,54024.74,54.911622631467004,-0.5930545920690862,15.771632814073136,50011062422500,0.0067048004695591246,7035444.0,39290.743731825314,1.1718537316745856,-1.4044426051317584
1997,Switzerland,7088906,390523062729.98,55089.33,Europe & Central Asia,High income,0.020152941470582553,0.934927216052802,26.690752863972556,1.525082625240039e+23,0.004712800209453194,384168813858.76666,5575353161.690283,2.085814969464951,10.91672948064668,3034834279.8489003,0.0002852609906520698,54358.67666666667,632.8111962768598,0.6190485358960429,15.77404172583447,50252588276836,0.004426130575041931,7067147.666666667,24451.01111065345,1.102469910463252,-1.151458324699267
1998,Switzerland,7110001,402355791133.98,56590.12,Europe & Central Asia,High income,0.027242843577876208,0.9357942049169637,26.72060258671192,1.6189018265905093e+23,0.022613252390280225,391588733871.5334,10275749844.69269,2.214800581568411,10.943607361423314,3202441681.6144004,0.020152941470582553,55226.833333333336,1300.000477397349,1.7537968668586854,15.777013083073337,50552114220001,0.002411815861478983,7090252.333333333,19111.100447993485,1.091722581102211,69.64737952608077
1999,Switzerland,7143991,409045766040.14,57257.32,Europe & Central Asia,High income,0.01179004391579297,0.9367816088576144,26.737092884140264,1.6731843871536495e+23,0.030299691703948195,400641539968.0334,9379585666.436136,1.9918902685031845,10.955328238368383,3278400693.5824,0.027242843577876208,56312.256666666675,1110.3833500342619,1.788832624494541,15.781782281717016,51036607408081,0.0029757765161506633,7114299.333333333,27792.913815095173,1.16533669722181,0.3518048279772388
2000,Switzerland,7184250,425238741441.48,59190.42,Europe & Central Asia,High income,0.03376162209478184,0.9383786550402666,26.775916592721952,1.8082798722273385e+23,0.0166270128418069,412213432871.8667,11765752783.459856,2.1782574861391377,10.988531877935944,3503505819.7763996,0.01179004391579297,57679.28666666666,1350.5302378448516,2.199465594797796,15.787401827106612,51613448062500,0.004780590044924038,7146080.666666667,37168.582570947,1.2602759470404985,-0.5672241819364403
2001,Switzerland,7229854,431939066561.2,59743.82,Europe & Central Asia,High income,0.009349485947219183,0.940106947947174,26.79155036561755,1.865713572217608e+23,0.0395871971933599,422074524680.94,11770089335.585062,1.9495657439327363,10.997837771474897,3569324028.1924,0.03376162209478184,58730.52,1305.4890156565552,1.9275244482462925,15.793729538608803,52270788861316,0.005635365442089757,7186031.666666667,42959.21838596795,1.3607970111393517,1.8635705121978008
2002,Switzerland,7284753,431622813371.82,59250.16,Europe & Central Asia,High income,-0.008262946694737594,0.9413377489055573,26.790817926609144,1.8629825302300497e+23,0.01575661967441433,429600207124.8333,3780448544.8490787,1.626905182602755,10.989540636864803,3510581460.0256004,0.009349485947219183,59394.799999999996,303.7325092905113,1.4613661707126309,15.801294229024817,53067626271009,0.00634777464592684,7232952.333333333,50323.08619642966,1.4774640550081277,-0.7230735560936147
2003,Switzerland,7339001,431482974155.9,58793.15,Europe & Central Asia,High income,-0.007713228116177251,0.9419823379895251,26.79049388934937,1.861775569864211e+23,-0.0007321708404330884,431681618029.63995,233663350.5305294,1.4280132753085903,10.981797639141362,3456634486.9225,-0.008262946694737594,59262.37666666667,475.4527289155543,1.1431166565846034,15.808713424043855,53860935678001,0.007593376021147957,7284536.0,54573.8235695463,1.5559783395931284,-1.8837862040099909
2004,Switzerland,7389625,443140389406.83,59967.91,Europe & Central Asia,High income,0.01998123931104212,0.9427688451602649,26.817152462899895,1.9637340472363695e+23,-0.00032398476537320864,435415392311.51666,6690409093.8843,1.649969610580323,11.00158154024283,3596150229.7681003,-0.007713228116177251,59337.073333333334,592.1830038368629,1.4770697551373777,15.81558768271272,54606557640625,0.007446786459335053,7337793.0,52446.43499800503,1.5960721476062882,-0.0665281525911865
2005,Switzerland,7437115,455325416196.41,61223.39,Europe & Central Asia,High income,0.020935863864523396,0.9433540362488718,26.84427820069728,2.0732123463443396e+23,0.027017092096704776,443316259919.7134,11922193944.1426,1.803399400678226,11.022300918520429,3748303483.0921,0.01998123931104212,59994.81666666667,1215.34340452945,1.7312970721784926,15.821993697251035,55310679523225,0.006897941559075971,7388580.333333333,49065.34158989736,1.6129718451516013,-3.5905158009179967
2006,Switzerland,7483934,473873681890.41,63318.79,Europe & Central Asia,High income,0.03422548147039883,0.9443735071057691,26.884206629225698,2.2455626638837347e+23,0.027496989849854048,457446495831.2166,15476047648.97099,2.0310619437536,11.055953197501767,4009269167.0641003,0.020935863864523396,61503.363333333335,1692.8933794345135,2.0888985117816232,15.828269281143317,56009268116356,0.006426577803339217,7436891.333333333,47154.89784034459,1.6234454394137932,0.04777604324841489
2007,Switzerland,7551117,492432356174.8,65213.18,Europe & Central Asia,High income,0.02991829123708767,0.9460474677471664,26.922622940259078,2.4248962540786506e+23,0.04073628449943367,473877151420.54,18553470232.498386,2.141306715805587,11.08543220893096,4252758845.7124,0.03422548147039883,63251.78666666666,1995.7387469388811,2.216532352539793,15.837206189732724,57019367947689,0.006295317471896045,7490722.0,57303.33069726412,1.6992683885041873,0.6347776089810744
2008,Switzerland,7647675,506259776133.31,66197.87,Europe & Central Asia,High income,0.015099555028599942,0.9480816794955638,26.950315766063294,2.5629896093054914e+23,0.039163758177821695,490855271399.50665,16250543756.098372,2.1063750679426674,11.10041867229301,4382157992.5369,0.02991829123708767,64909.94666666666,1463.2970485971464,2.101362995441659,15.849912368799258,58486932905625,0.008976963185404863,7560908.666666667,82308.48268759013,1.8391003369258823,-0.12584746943695724
2009,Switzerland,7743831,494629092470.91,63873.95,Europe & Central Asia,High income,-0.03510566125465964,0.9491356130508533,26.927074010505887,2.4465793911859602e+23,0.028079836316851736,497773741593.00665,7430746883.934419,1.646782135350163,11.064682544726834,4079881488.6024995,0.015099555028599942,65095.0,1166.4587116138264,1.3843855900501738,15.862407213488352,59966918556561,0.012787247237726618,7647541.0,96357.06988073046,1.9255891390671003,-0.4953069040961119
2010,Switzerland,7824909,510671879276.73,65262.34,Europe & Central Asia,High income,0.021736404277487242,0.9502119582232711,26.95899310598966,2.6078576828402707e+23,-0.022973746307147658,503853582626.98334,8287646078.150902,1.7891087767458542,11.086185748733467,4259173022.2755995,-0.03510566125465964,65111.38666666666,1169.2909061619866,1.5788520662208836,15.872822792726904,61229200858281,0.012573233041414555,7738805.0,88723.83104893506,1.9386536680947752,-3.3249467410242417
2011,Switzerland,7912398,519930912954.32,65710.92,Europe & Central Asia,High income,0.006873489366149066,0.9508431287798944,26.976961779993946,2.7032815424551267e+23,0.03243397335502163,508410628233.98663,12801580845.834406,1.7804458691770078,11.093035618761949,4317925007.2464,0.021736404277487242,64949.07,957.7151272167507,1.5479977769171442,15.883941580740146,62606042110404,0.010470011548547431,7827046.0,84303.81633710288,1.9574921757938677,-1.6191709114894435
2012,Switzerland,7996861,526062218175.59,65783.59,Europe & Central Asia,High income,0.0011059044676287044,0.9509929497938725,26.988685328195768,2.767414573918221e+23,0.018131081920358838,518888336802.2134,7747958223.311234,1.725161265782615,11.094140895356713,4327480713.288099,0.006873489366149066,65585.61666666665,282.31380524710335,1.453087914856431,15.894559772693956,63949785853321,0.011180832901698912,7911389.333333333,85980.43749791766,1.9586923178165963,-0.6837798341251844
2013,Switzerland,8089346,535490010955.14,66196.95,Europe & Central Asia,High income,0.006283633957952173,0.9509927083618984,27.006448072983556,2.8674955183273598e+23,0.011792538332508595,527161047361.68335,7837534805.981338,1.7322264874818336,11.100404774678248,4382036189.3025,0.0011059044676287044,65897.15333333334,262.1617119891435,1.4415295577710256,15.9060585688424,65437518707716,0.010674766360337262,7999535.0,88504.30149433424,1.971612006126437,-0.8391058152973767
2014,Switzerland,8188649,548073390452.54,66930.87,Europe & Central Asia,High income,0.011086915635841299,0.9517911965576531,27.029675039112675,3.0038444132214235e+23,0.017921440570748626,536541873194.42334,11043221308.986233,1.7816166762883436,11.111430515342812,4479741358.9569,0.006283633957952173,66303.80333333333,581.0560005137711,1.4928350125994063,15.918259607077609,67053972445201,0.011565162880785351,8091618.666666667,95914.196010462,1.9893543870735109,4.681895807352715
2015,Switzerland,8282396,557087157176.96,67261.59,Europe & Central Asia,High income,0.004941217707165713,0.952309422137896,27.045987540715103,3.103461006915069e+23,0.023498812750877063,546883519528.2134,10847627659.729143,1.7699945163932274,11.116359491838036,4524121489.328099,0.011086915635841299,66796.47,544.8964143758916,1.4638386690219112,15.929642977220123,68598083500816,0.012275776063973565,8186797.0,96538.32427072665,1.9874076483896028,0.7644114393089996
2016,Switzerland,8373338,568611561634.22,67907.39,Europe & Central Asia,High income,0.009601319267058761,0.9528751824874453,27.06646336946911,3.2331910802410636e+23,0.01644627686992317,557924036421.2399,10294629377.69808,1.7928337150631668,11.125914869978178,4611413616.6121,0.004941217707165713,67366.61666666665,496.6596199944244,1.496645331169307,15.940563287647526,70112789262244,0.011448408644698205,8281461.0,92348.05005521215,1.9773311028632883,-0.5543198965822416
2017,Switzerland,8451840,576360597477.87,68193.51,Europe & Central Asia,High income,0.004213385317857199,0.9534916590627001,27.07999933905241,3.321915383250473e+23,0.020686896670998323,567353105429.6833,9698152363.841143,1.7627604240152808,11.130119342057649,4650354806.120099,0.009601319267058761,67787.49666666666,477.3882383689246,1.4630392758796824,15.949894845425659,71433599385600,0.01098015598384805,8369191.333333333,84798.07437279058,1.946341983668917,0.943107921178014
2018,Switzerland,8514329,592847079950.25,69629.34,Europe & Central Asia,High income,0.021055229449254087,0.9543621116413155,27.108202327395585,3.5146766020553813e+23,0.013627995571139806,579273079687.4467,12377479609.254974,1.8428083531828965,11.150955670877421,4848244988.8356,0.004213385317857199,68576.74666666666,922.7300296581667,1.6289991281609104,15.95726118430902,72493798320241,0.009375233628452495,8446502.333333334,70646.89330984988,1.895541884324998,-0.5611660022271174
2019,Switzerland,8575280,599617288817.87,69923.93,Europe & Central Asia,High income,0.004230831428245541,0.9551140063060831,27.119557436679894,3.595408930492929e+23,0.028604457946161066,589608322081.9967,11961838797.523022,1.793213107036943,11.155177516997082,4889355986.644899,0.021055229449254087,69248.92666666665,925.8099547061116,1.5818314188839182,15.964394320158664,73535427078400,0.007393537975162845,8513816.333333334,61721.59687121882,1.8526132346447426,3.9972238143085717
