Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_per_capita_growth,region_economic_weight,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_rolling_mean_3y,gdp_ppp_2017_rolling_std_3y,gdp_ppp_2017_deviation,gdp_ppp/capita_2017_log,gdp_ppp/capita_2017_squared,gdp_ppp/capita_2017_growth,gdp_ppp/capita_2017_rolling_mean_3y,gdp_ppp/capita_2017_rolling_std_3y,gdp_ppp/capita_2017_deviation,population_log,population_squared,population_growth,population_rolling_mean_3y,population_rolling_std_3y,population_deviation,gdp_per_capita_acceleration,MSW,MSW_log
2009,Russian Federation,142785348,3275452221523.15,22939.69,Europe & Central Asia,High income,-0.078277553103221,0.8601125582129062,28.817477058391333,1.0728587255480938e+25,0.0519996926404962,3401651264177.48,140191024156.6733,1.3100995939529931,10.040667468696576,526229377.2961,0.05246186980569,23824.936666666665,986.1571526553724,1.3623605260827696,18.776853004567,20387655603481104,-0.0004393960289125,142777609.33333334,32081.818797081003,-1.4711172104787698,-0.3960043423293833,45473788.41,17.632646661013567
2010,Russian Federation,142849468,3422847571465.7,23961.22,Europe & Central Asia,High income,0.044531116157193,0.8630292081469618,28.8614939438005,1.1715885497488642e+25,-0.0779999391271273,3416950258280.8696,138643479728.73434,1.4511156227205426,10.084233702361267,574140063.8884001,-0.078277553103221,23929.586666666662,974.4651595790128,1.4852028314173702,18.77730196944829,20405970507883024,0.0003011159279788,142792394.0,53897.5341550577,-1.3416346199816034,-2.492084696812142,46500000.0,17.65496289206296
2011,Russian Federation,143018195,3570031016019.98,24972.08,Europe & Central Asia,High income,0.0421873343677825,0.8653500825323378,28.90359539964341,1.274512145534465e+25,0.0449999999920647,3422776936336.277,147289409951.27362,1.5642119129946714,10.1255537236847,623604779.5264001,0.044531116157193,23957.66333333333,1016.1996680935072,1.5810852192507467,18.778482424884498,20454204101058025,0.0004490656842466,142884337.0,120276.00227391836,-1.196277132120308,-1.5688874318602155,49267062.04,17.712766323244747
2012,Russian Federation,143378447,3713692139953.0,25933.29,Europe & Central Asia,High income,0.038491387181204,0.8669631373793248,28.943047683650057,1.3791509310348692e+25,0.0430002918567753,3568856909146.2266,145425839003.44547,1.6480601081970707,10.163321310278128,672535530.2241,0.0421873343677825,24955.53,986.1391626438956,1.6468072960919178,18.78099818194765,20557379064131809,0.0011811524562346,143082036.66666666,270206.4292579493,-0.997214109532823,-0.0526324510065516,50027905.11,17.72809152990015
2013,Russian Federation,143805638,3778883114313.86,26332.4,Europe & Central Asia,High income,0.0153898714740783,0.8679670136486134,28.960449609496,1.4279957591646416e+25,0.0402408615746927,3687535423428.947,106854714940.1038,1.6122465356313969,10.178593374423414,693395289.7600001,0.038491387181204,25745.923333333336,699.2476860407372,1.598109363224634,18.78397321666873,20680061520587044,0.0025189242529595,143400760.0,394195.4109816596,-0.7884628156043699,-0.0876079809726261,50457145.56,17.736634951024946
2014,Russian Federation,144237223,3806705792033.39,26057.16,Europe & Central Asia,High income,-0.0104525223678814,0.8700942417436551,28.967785309553097,1.449100898710056e+25,0.0175542214874291,3766427015433.417,47741498382.691246,1.537302886861262,10.168086241892924,678975587.2656,0.0153898714740783,26107.61666666667,204.2831476977986,1.4405400373390729,18.786969890972525,20804376498751729,0.0029794645495078,143807102.66666666,429389.8735186196,-0.5880308033631768,-0.6001736336072229,50589393.71,17.73925252157903
2015,Russian Federation,144640716,3731610175004.15,25488.1,Europe & Central Asia,High income,-0.0218389110708918,0.8711171808890383,28.947860938743283,1.3924914498194502e+25,0.0073626722176565,3772399693783.7993,37965299690.37243,1.345808440116602,10.146006188782913,649643241.6099999,-0.0104525223678814,25959.22,430.58658269852094,1.2554227538761693,18.78976341173081,20920936724992656,0.0030011688415165,144227859.0,417617.7437478034,-0.4042847447259776,-1.679181914253601,53100000.0,17.78768750504456
2016,Russian Federation,145015460,3738837933411.28,25490.71,Europe & Central Asia,High income,0.0001024007281829,0.8714618816824629,28.949795966082338,1.397890909231513e+25,-0.0197271922580408,3759051300149.607,41427926214.40463,1.287119633438154,10.14610858025148,649776296.3040999,-0.0218389110708918,25678.656666666662,327.796099783579,1.197542911224873,18.792350922286737,21029483639011600,0.0027974262926568,144631133.0,389206.9917910082,-0.234728483279379,1.0893436342215952,59585899.0,17.902929526865574
1990,Saudi Arabia,16004763,674821653782.86,42163.8,Middle East & North Africa,High income,0.0,0.9707304879225418,27.23771427629108,4.553842644142341e+23,0.0,674821653782.86,8560071.152069213,0.0,10.649341028727008,1777786030.4400003,0.0,42163.8,38.2074879223067,0.0,16.58839698588532,256152438686169,0.0,16004763.0,4369.855184480716,0.0,0.0,5672203.865,15.55108846519487
1991,Saudi Arabia,16654276,776098079497.12,46600.53,Middle East & North Africa,High income,0.1052260469881745,0.9609909707656296,27.377544740248773,6.02328228999118e+23,0.0,725459866639.99,71613247396.88889,0.7071067811865476,10.749388652192785,2171609396.2809,0.0,44382.165,3137.241869293788,0.7071067811865476,16.62817761828039,277364909084176,0.0,16329519.5,459275.0467688181,0.7071067811865475,0.0,7272870.595,15.79966176395539
1992,Saudi Arabia,17281350,807045302128.7,46700.36,Middle East & North Africa,High income,0.002142250313462,0.9504900273110658,27.4166456401088,6.513221196880046e+23,0.1500788025199442,752655011802.8932,69158921063.43301,0.786453713988968,10.751528565288623,2180923624.1296,0.1052260469881745,45154.89666666667,2590.846571920716,0.5965090137265863,16.665138501154434,298645057822500,0.0405824816025079,16646796.333333334,638326.3673093357,0.9940896995081492,0.0,6805127.101,15.733187018431304
1993,Saudi Arabia,17846461,796039290968.39,44604.88,Middle East & North Africa,High income,-0.0448707461784021,0.9366898555884432,27.402914382086912,6.336785527654571e+23,0.0398754016394842,793060890864.7367,15687122028.44194,0.5378997930557734,10.705620967883238,1989595319.8144,0.002142250313462,45968.59,1182.0618555304122,-0.1933756635199596,16.69731583926135,318496170224521,0.0376524323242872,17260695.666666668,596360.8133255673,1.1322839806406435,-0.979641444539841,7265993.471,15.798715730821623
1994,Saudi Arabia,18367528,800486923206.7,43581.64,Middle East & North Africa,High income,-0.0229400908600134,0.918457017516888,27.40848603346924,6.407793142249292e+23,-0.0136374143202122,801190505434.5967,5536636287.384265,0.5386011636836214,10.682414184910725,1899359345.0896,-0.0448707461784021,44962.293333333335,1589.7835788978712,-0.5872730860479732,16.726094935351053,337366084830784,0.0327006281337973,17831779.666666668,543237.8098791827,1.213522915357781,-21.945613076320413,7343802.665,15.809367476856474
1995,Saudi Arabia,18888857,802184686688.24,42468.67,Middle East & North Africa,High income,-0.025537588764443,0.9185738519989404,27.410604700956856,6.435002715571097e+23,0.0055872018991667,799570300287.7767,3173581623.3418784,0.5135390323659005,10.656545453086403,1803587931.5689,-0.0229400908600134,43551.73,1068.4190409665923,-0.9527828795755712,16.754082782382863,356788918766449,0.0291972173082382,18367615.33333333,521198.0054876756,1.2828261622221464,-0.488751741083028,7037921.432,15.76682357549006
1996,Saudi Arabia,19410280,823341699866.75,42417.82,Middle East & North Africa,High income,-0.0011973532488772,0.9169568680455652,27.436637139631387,6.778915547394694e+23,0.0021209134494526,808671103253.8966,12733436454.5717,0.8151053218443325,10.655347410664351,1799271453.5524,-0.025537588764443,42822.71,657.7442430762678,-0.8515280741441482,16.781313432114075,376758969678400,0.0283831879826179,18888888.33333333,521376.000706143,1.3390088456992264,0.1132296258231999,7298133.148,15.803129277283968
1997,Saudi Arabia,19938377,832429597778.79,41750.12,Middle East & North Africa,High income,-0.0157410258235807,0.9150029247629132,27.44761448799352,6.929390352581582e+23,0.026374242153456,819318661444.5934,15518611095.340904,0.8814464571756787,10.639481556266489,1743072520.0144002,-0.0011973532488772,42212.20333333333,400.9827749832913,-1.0269353003189838,16.808156975157264,397538877394129,0.0276047936622105,19412504.666666668,524763.5367061358,1.3872813123598695,-0.953114083717082,7300000.0,15.803385043104912
1998,Saudi Arabia,20472580,856514803773.6,41837.17,Middle East & North Africa,High income,0.0020850239472365,0.913890744214599,27.47613743859461,7.336176090833285e+23,0.0110378205227681,837428700473.0465,17142257042.597103,1.1705161057731084,10.641564359732556,1750348793.6088998,-0.0157410258235807,42001.70333333334,362.9865504854157,-0.8816056628284329,16.8345970366457,419126531856400,0.0272070778989277,19940412.33333333,531152.9247178556,1.4280834916833558,12.146517820318095,7859200.55,15.877195575275923
1999,Saudi Arabia,21009660,824281708772.41,39233.46,Middle East & North Africa,High income,-0.0622343719711443,0.912113807210344,27.43777818800776,6.794403354167642e+23,0.0289336252087595,837742036774.9332,16760358271.96881,0.508419782776692,10.577310721245246,1539264383.5716,0.0020850239472365,40940.25,1478.7641812337645,-1.6931798115044114,16.860492937517282,441405813315600,0.0267927023347989,20473539.0,535642.143863792,1.461423507560071,-1.13245794591818,8011282.314,15.896361520194176
2000,Saudi Arabia,21547390,870650985105.64,40406.33,Middle East & North Africa,High income,0.0298946358541918,0.9112579598706668,27.4925070275323,7.580331378654214e+23,-0.0376328521809297,850482499217.2167,23765920361.151463,1.264108445329059,10.60676648313535,1632671504.0689,-0.0622343719711443,40492.32,1303.983186663066,-1.062120966294721,16.88576529989941,464290015812100,0.026234114117517,21009876.666666668,537405.0327577256,1.4883047279770452,-30.84827682848877,8425365.825,15.946757573314208
2001,Saudi Arabia,22085929,860109631688.08,38943.78,Middle East & North Africa,High income,-0.036196061359693,0.9097966786648484,27.48032569677748,7.397885785226045e+23,0.0562541614592988,851680775188.71,24306617685.973923,0.9691867977556324,10.569900024345923,1516618000.6883998,0.0298946358541918,39527.85666666667,774.4450746394509,-1.445172969059738,16.910451312155594,487788259793041,0.02559441704435,21547659.666666668,538134.5506751365,1.510505293186945,-1.4803557087079278,8577558.715,15.96466001550922
2002,Saudi Arabia,22623415,835861641116.96,36946.75,Middle East & North Africa,High income,-0.0512798192676724,0.907734336329481,27.45172893527923,6.986646830907376e+23,-0.0121074386842634,855540752636.8932,17839019189.096897,0.4743294564133893,10.517260031423506,1365062335.5625,-0.036196061359693,38765.62,1736.6574743742576,-1.813623471921578,16.93449603404965,511818906262225,0.0249932358397002,22085578.0,538012.5858722983,1.5285211965739007,-2.210787832848533,8800685.473,15.9903402847014
2003,Saudi Arabia,23150847,929829719908.44,40163.96,Middle East & North Africa,High income,0.0870769418149093,0.9070041320842246,27.558267309457865,8.645833080250079e+23,-0.0281917440263168,875266997571.16,48783288771.11132,1.910028428067199,10.600750252715471,1613143682.8816,-0.0512798192676724,38684.83,1624.161744685538,-0.6524853717523218,16.95754196849518,535961716817409,0.0243361282199177,22620063.666666668,532466.9100116269,1.5404625907299605,0.4167237357149673,9351058.681,16.05100022970927
2004,Saudi Arabia,23661808,1003829675758.28,42424.05,Middle East & North Africa,High income,0.0562715927413532,0.9083912023397148,27.634843477148543,1.0076740179329736e+24,0.112420613854119,923173678927.8932,84181603254.32156,2.3550836085785383,10.655494268652117,1799800018.4025002,0.0870769418149093,39844.920000000006,2752.552218160441,0.1513359560610093,16.979372871748968,559881157828864,0.0233135448383898,23145356.666666668,519218.2714738851,1.5462229915050998,-2.698074272851502,10479348.56,16.16491717004557
2005,Saudi Arabia,24397644,1059781637362.15,43437.87,Middle East & North Africa,High income,0.0238972941055839,0.9096886647444034,27.689084000343502,1.1231371188899996e+24,0.0795844166576293,997813677676.29,65184502661.03067,2.3584471642996467,10.679109941378131,1886848550.1369,0.0562715927413532,42008.62666666667,1676.0232938218007,0.5072242396760017,17.00999716921198,595245032750736,0.0220709419400508,23736766.33333333,626769.2985495772,1.62002022791083,-0.3537716005120604,10367165.14,16.154154268028094
2006,Saudi Arabia,25382870,1089332612109.3,42916.05,Middle East & North Africa,High income,-0.0120130199754269,0.9113595719703468,27.716586342180527,1.1866455398048709e+24,0.0557385012169564,1050981308409.91,43425480692.93478,2.166301502605569,10.667024461856816,1841787347.6025,0.0238972941055839,42925.990000000005,506.983087291807,0.2991132724630682,17.049585134420244,644290089436900,0.0310980462693299,24480774.0,863537.2311811439,1.7388943991205903,-0.5753222373600575,11209697.43,16.232289892813153
2007,Saudi Arabia,26400068,1109454004364.26,42024.66,Middle East & North Africa,High income,-0.0207705508778184,0.913449223646641,27.734889122277,1.2308881877998914e+24,0.0278840222413212,1086189417945.2368,24984910707.52348,1.9914996729356664,10.646035663091032,1766072048.1156003,-0.0120130199754269,42792.86000000001,714.613502601185,-0.048874051373853,17.088877181749492,696963590404624,0.0403820139354438,25393527.33333333,1001254.5395698992,1.822505283161339,-1.5026937327025618,11771758.64,16.281213970186176
2008,Saudi Arabia,27437353,1178792358426.73,42963.05,Middle East & North Africa,High income,0.0223295084362371,0.914579698221774,27.795511605287864,1.3895514242852522e+24,0.0184713025491805,1125859658300.0967,46932085651.41411,2.148495431170158,10.668118998482273,1845823665.3025,-0.0207705508778184,42634.58666666667,528.7344834917326,0.320873131936811,17.127415927600996,752808339646609,0.0400741917679128,26406763.666666668,1027257.866013364,1.8775927452923349,0.7290032748056163,11755566.33,16.27983750165856
2009,Saudi Arabia,28483797,1154518086345.29,40532.45,Middle East & North Africa,High income,-0.0565741957333104,0.913817368408084,27.774704131574328,1.332912011698391e+24,0.0624977275215679,1147588149712.0935,35184795755.10329,1.7496784827658065,10.609882838131425,1642879503.0024998,0.0223295084362371,41840.05333333334,1225.770698798632,-0.661666434760002,17.1648459923584,811326691537209,0.0392909972807646,27440406.0,1041867.854848683,1.91082693175078,-2.0750561488517665,12294824.84,16.324689068424338
2010,Saudi Arabia,29411929,1212699943202.23,41231.57,Middle East & North Africa,High income,0.0172484022061336,0.9129195662317222,27.823870347774186,1.470641152242692e+24,-0.020592491890461,1182003462658.0833,29223543755.31806,1.8975514174854875,10.626983757010796,1700042364.6649,-0.0565741957333104,41575.69,1251.3065255164115,-0.3580448318107616,17.19691093231446,865061567501041,0.0381393934028548,28444359.666666668,987878.5716824356,1.9048297165638224,-3.5336068590520227,13136912.38,16.390936640839286
2011,Saudi Arabia,30150945,1346021284223.87,44642.76,Middle East & North Africa,High income,0.0827324790203236,0.9136230082888755,27.92817415997173,1.811773297583677e+24,0.0503949288842402,1237746437923.7966,98177715764.87695,2.3111228106758386,10.706469822898775,1992976020.4176,0.0172484022061336,42135.59333333333,2199.228436164211,1.0540168646831778,17.221726857096314,909079484393025,0.0325845602677199,29348890.33333333,835359.8138510905,1.8617209875731928,-1.3048810854942112,14431796.23,16.484944471158123
2012,Saudi Arabia,30821543,1419075166224.49,46041.67,Middle East & North Africa,High income,0.031335652186379,0.9152375088054708,27.981026483968847,2.013774327395064e+24,0.1099376162825527,1325932131216.8633,104643985592.94458,2.306390146085377,10.73732385420381,2119835376.3889,0.0827324790203236,43972.0,2474.207900662332,1.526214595413572,17.243724483940802,949967512900849,0.0251264036439091,30128139.0,705083.6776411692,1.816634977056497,3.796530022410039,15073461.28,16.528446290731246
2013,Saudi Arabia,31482498,1459523675762.86,46359.84,Middle East & North Africa,High income,0.0069104791377028,0.9165794116567972,28.00913124894105,2.1302093601123303e+24,0.0542739426611247,1408206708737.0735,57526435204.91039,2.178141665724026,10.7442104163577,2149234764.8256,0.031335652186379,45681.42333333333,913.4682135866564,1.535076381418313,17.26494236209846,991147680320004,0.0222413592675121,30818328.666666668,665782.3194605942,1.780634546204007,-0.6212412276600432,15303056.89,16.543563228484402
2014,Saudi Arabia,32125564,1518308198824.01,47261.68,Middle East & North Africa,High income,0.0194530438413937,0.9191773619983514,28.04861780382328,2.305259786616209e+24,0.0285034299106121,1465635680270.4534,49898057467.70492,2.1451228561641327,10.763476256708202,2233666396.4224,0.0069104791377028,46554.39666666667,632.8469976488718,1.733200442671035,17.28516268857364,1032051862318096,0.0214445785533838,31476535.0,652030.9502907011,1.7498346912487952,-0.7794691140749046,16077439.95,16.592927664149702
2015,Saudi Arabia,32749848,1589519056009.33,48535.16,Middle East & North Africa,High income,0.0269452969086161,0.9219107572571952,28.094452605907588,2.526570829416792e+24,0.0402765121507362,1522450310198.7334,65096601572.87006,2.15218884879079,10.79006436613887,2355661756.2256,0.0194530438413937,47385.56,1092.938226250622,1.9892132952346795,17.304408909347885,1072552544023104,0.0204261428048053,32119303.33333333,633698.1951886314,1.722774066103544,1.8150065217996407,16125700.58,16.59592492853684
2016,Saudi Arabia,33416270,1627080576754.64,48691.27,Middle East & North Africa,High income,0.0032164311398168,0.9233892217019708,28.11780846768139,2.647391203252212e+24,0.0469014507334384,1578302610529.327,55246846399.37245,2.0550841588570803,10.793275569572849,2370839774.2129,0.0269452969086161,48162.70333333333,784.2033336024315,1.8634501455132308,17.324553495013742,1116647100712900,0.0194326238132347,32763894.0,645467.6306337878,1.7080909273133198,0.3851455396034069,16455464.0,16.61616819884818
2006,Serbia,7411569,96024605355.89,12956.04,Europe & Central Asia,Upper middle income,0.0552188212144264,0.8021029055768194,25.287870301374465,9.220724833754418e+21,0.0553034712145263,91317797002.97334,4727149093.565099,1.8345128085474325,9.469394548758412,167858972.48160002,0.0584789977689117,12277.94,678.1600079627303,1.8420345908288165,15.818552850673209,54931355041761,-0.0029998028984249,7438498.333333333,25868.84963297205,-1.5888029709718192,-0.3700326047189375,1730000.0,14.363632544508476
2007,Serbia,7381579,102208134356.06,13846.38,Europe & Central Asia,Upper middle income,0.0687200718738132,0.8074423329283285,25.35027710408353,1.0446502728546411e+22,0.0510779014122904,96530319650.76,5442607345.350566,1.874504188230949,9.535851324045554,191722239.1044,0.0552188212144264,13026.826666666666,786.5525854851309,1.8856529061971088,15.814498265803124,54487708533241,-0.0039243255636615,7411305.666666667,29595.87865452417,-1.681839843195866,-0.0557495285293423,2067000.0,14.541609322456726
2008,Serbia,7350222,107988593708.07,14691.88,Europe & Central Asia,Upper middle income,0.0610628915283273,0.8129657565685848,25.405291444688192,1.1661536371046615e+22,0.0643952555415601,102073777806.67334,5983125695.198759,1.868292791377464,9.595118301688167,215851337.9344,0.0687200718738132,13831.433333333334,868.0165197352782,1.8840101850684183,15.810241210864822,54025763449284,-0.0040463766848828,7381123.333333333,30676.038308968768,-1.746044907489242,0.2445045070223168,2550000.0,14.751604309291396
2009,Serbia,7320807,105038613151.37,14347.96,Europe & Central Asia,Upper middle income,-0.0234088489696349,0.8164975075526589,25.37759386381085,1.1033110252763155e+22,0.0565557662159525,105078447071.83331,2890435544.3384795,1.484502567575566,9.571432744693814,205863956.1616,0.0610628915283273,14295.406666666668,425.1928411125325,1.5198577000489122,15.806231262359454,53594215131249,-0.0042480070998359,7350869.333333333,30391.171026028354,-1.7663832596825662,-0.1114256742854743,2636000.0,14.784773553967131
2010,Serbia,7291436,105806492210.88,14511.06,Europe & Central Asia,Upper middle income,0.0113674696611922,0.8192637550225559,25.384877717549223,1.1195013793971012e+22,-0.0273175198917287,106277899690.10667,1530446039.5031395,1.380956257946946,9.582735306855742,210570862.3236,-0.0234088489696349,14516.966666666664,172.03606637373613,1.4260061053098998,15.80221120390094,53165038942096,-0.0040019199420099,7320821.666666667,29393.002744417,-1.7757319192238574,-1.3833563787062957,2650000.0,14.790070575320824
2011,Serbia,7234099,107961005146.83,14923.9,Europe & Central Asia,Upper middle income,0.0284500236371429,0.8216297186927622,25.40503593542552,1.1655578632313855e+22,0.007310445525432,106268703503.02669,1515032409.793198,1.3693056188065595,9.610786238070853,222722791.21,0.0113674696611922,14594.306666666664,296.85724942023785,1.4383549449034967,15.794316515009362,52332188341801,-0.0040119893886015,7282114.0,44099.25259003806,-1.9558205972310885,-1.4856056645902471,2710000.0,14.812459561859503
2012,Serbia,7199077,107225205154.4,14894.3,Europe & Central Asia,Upper middle income,-0.0019833957611616,0.8228635005075934,25.398197180664383,1.1497244620403167e+22,0.0203627668863257,106997567504.03668,1095146416.0977974,1.2305284680505262,9.608801005931465,221840172.49,0.0284500236371429,14776.42,230.2845787281841,1.3124351502680196,15.789463520230916,51826709651929,-0.0078636087596462,7241537.333333333,46626.63211441828,-1.926964237877216,1.5027578243088966,2620000.0,14.778685257416596
2013,Serbia,7164132,110326840826.33,15399.89,Europe & Central Asia,Upper middle income,0.0339452005129479,0.8236871506829831,25.426713077458675,1.2172011806718356e+22,-0.0068154236932983,108504350375.85332,1620633823.161383,1.2962786348453617,9.642180578939607,237156612.0121,-0.0019833957611616,15072.696666666665,283.7439832548934,1.3814298168191248,15.78459760703787,51324787313424,-0.0048412386946874,7199102.666666667,34983.50706166119,-1.9026485140526648,-1.0697150830684112,2410000.0,14.69513772040451
2014,Serbia,7130576,108573184305.77,15226.43,Europe & Central Asia,Upper middle income,-0.0112637168187564,0.8246982281155192,25.41069029228729,1.17881363502947e+22,0.0289263673355884,108708410095.5,1555233252.9250865,1.13118991503679,9.63085368575376,231844170.5449,0.0339452005129479,15173.54,256.91112490513336,1.2310271476343346,15.779902714782374,50845114091776,-0.0048540944901687,7164595.0,34252.84699116226,-1.875345880802525,-18.114688443755664,2130000.0,14.571633007169066
2015,Serbia,7095383,110534080360.34,15578.31,Europe & Central Asia,Upper middle income,0.023109816286549,0.8259107593031477,25.42858972991232,1.22177829211061e+22,-0.0158951031990528,109811368497.48004,1077293890.0621629,1.1632606270434724,9.653699030895876,242683742.4561,-0.0112637168187564,15401.543333333337,175.94582613224284,1.2695316509885255,15.774954989733269,50344459916689,-0.0046838891299043,7130030.333333333,34377.7480986364,-1.861358625430484,-1.3318206005134687,1840000.0,14.425276673063282
2016,Serbia,7058322,114224356538.54,16182.93,Europe & Central Asia,Upper middle income,0.0388116554363087,0.8273194810062929,25.46143039110818,1.3047203626643504e+22,0.0180605926510142,111110540401.55,2869349496.9142814,1.2723749962730575,9.691774053578712,261887223.3849,0.023109816286549,15662.556666666664,483.7832036494877,1.380484041922908,15.769718045842655,49819909455684,-0.0049355059114438,7094760.333333333,36131.0242635506,-1.8572745672140207,-3.051704304929462,1890000.0,14.452087916136216
2017,Serbia,7020858,116624397423.06,16611.13,Europe & Central Asia,Upper middle income,0.0264599797440883,0.8292038900358961,25.48222432931866,1.3601250074291845e+22,0.0333858676542992,113794278107.31334,3067852029.330984,1.309851738819954,9.717888430388216,275929639.8769,0.0388116554363087,16124.123333333337,518.9151723869422,1.4224994897499308,15.764396133188413,49292447056164,-0.0052232557425018,7058187.666666667,37262.681604163736,-1.853604481752228,0.6794445682763306,2150000.0,14.580978865220017
2018,Serbia,6982604,121866805544.18,17452.92,Europe & Central Asia,Upper middle income,0.0506762634450514,0.8314042732459292,25.526194527451576,1.485151829354298e+22,0.0210116384740606,117571853168.59334,3908325855.5628586,1.4659399690674069,9.767319544236186,304604416.5263999,0.0264599797440883,16748.993333333332,646.1217950459328,1.5742134918263613,15.75893261428239,48756758620816,-0.0053077771175642,7020594.666666667,37859.68686258908,-1.851955327092088,-0.3182465564368912,2230000.0,14.617512591866694
2019,Serbia,6945235,127145752498.87,18306.9,Europe & Central Asia,Upper middle income,0.0489304941522681,0.8346034367099963,25.56859992282888,1.6166042378503906e+22,0.0449512129276254,121878985155.37,5260688112.311554,1.595506388211407,9.815087939665542,335142587.6100001,0.0506762634450514,17456.983333333334,847.8923022609584,1.697468751450774,15.753566514874729,48236289205225,-0.0054486218066225,6982899.0,37812.363070826126,-1.84535666916903,0.9152041662606932,2350000.0,14.669926311652166
2020,Serbia,6899126,125997348538.4,18262.8,Europe & Central Asia,Upper middle income,-0.0024089277813285,0.8372972592574119,25.55952670033838,1.5875331838707048e+22,0.0433173490608667,125003302193.81668,2776313443.938535,1.4452692939842726,9.81267623764595,333529863.84,0.0489304941522681,18007.539999999997,480.820871843206,1.565910381624707,15.746905439823808,47597939563876,-0.0053517283809879,6942321.666666667,41815.185690527775,-1.870781205116062,-0.0344494478105377,2947000.0,14.896298601047905
1995,Slovak Republic,5361999,71070773374.6,13254.53,Europe & Central Asia,High income,0.0553423475213108,0.8191591220420806,24.98694202561148,5.051054828063753e+21,0.0620553120271296,67147162807.380005,3923549148.027263,1.2695302539566424,9.492170102835106,175682565.5209,0.0578783741327508,12562.1,691.113781732069,1.2777386967714603,15.494847597778042,28751033276001,0.0039483184531214,5344545.0,18412.08179429992,1.1008384070616088,2.825202548109565,1580000.0,14.272936037914342
1996,Slovak Republic,5373361,75775586165.46,14102.08,Europe & Central Asia,High income,0.0639441760665975,0.8104519086180251,25.05104199547844,5.741939458719054e+21,0.0584349423365551,71331133168.72334,4320161200.160994,1.3963385284215777,9.55414849222809,198868660.3264,0.0553423475213108,13305.356666666668,772.564967257341,1.4075486277470108,15.496964341348008,28873008436321,0.002930607925323,5360563.666666667,13572.043373542569,1.1215191926291943,-0.0438164798068335,1479000.0,14.20687741782523
1997,Slovak Republic,5383291,80265923950.79,14910.2,Europe & Central Asia,High income,0.0573050216705621,0.8146885997934146,25.10861100857784,6.442618547674003e+21,0.0661989812051413,75704094496.95,4597992151.331031,1.442314619877346,9.609867887417591,222314064.04,0.0639441760665975,14088.936666666666,827.9132488572316,1.451881189464737,15.498810640916778,28979821990681,0.0021189858483747,5372883.666666667,10654.022777022534,1.1432896645743629,0.1554294122050812,1477000.0,14.205524238561358
1998,Slovak Republic,5390516,83537641253.35,15497.15,Europe & Central Asia,High income,0.0393656691392467,0.8192272980029468,25.14856316069164,6.978537506173404e+21,0.0592583708362888,79859717123.2,3896938258.036118,1.4014493239084629,9.648475940945271,240161658.1225,0.0573050216705621,14836.476666666667,700.4508716771917,1.4084476682505445,15.500151856652652,29057662746256,0.0018480053731733,5382389.333333333,8612.970354837773,1.128562222124044,-0.1038273507366911,1396000.0,14.149122278636575
1999,Slovak Republic,5396020,83449162392.26,15464.95,Europe & Central Asia,High income,-0.0020778014021932,0.8226994707653256,25.14750344977512,6.96376270396978e+21,0.0407609747888264,82417575865.46667,1863910297.912455,1.160895541040751,9.646396112265784,239164678.50250003,0.0393656691392467,15290.766666666668,329.973409282231,1.1581989834801214,15.501172388073892,29117031840400,0.0013421158172575,5389942.333333333,6383.860926846528,1.1032282511587057,-0.3130502704360884,1408000.0,14.157681525927146
2000,Slovak Republic,5388720,84422619000.81,15666.54,Europe & Central Asia,High income,0.0130352830109377,0.82547882802268,25.159101200295144,7.127178598955926e+21,-0.001059149621207,83803140882.14,538304729.5430973,1.101203254642387,9.65934633515126,245440475.5716,-0.0020778014021932,15542.88,108.29615274794476,1.1125385843609623,15.499818623447002,29038303238400,0.001021052530036,5391752.0,3803.7181809363888,0.7964370368014034,-1.0527820674111632,1369000.0,14.129591834730508
2001,Slovak Republic,5378867,87169548654.28,16205.93,Europe & Central Asia,High income,0.0344294273017526,0.8278316657839521,25.1911208942036,7.598530212590888e+21,0.0116652651823416,85013776682.45,1929357156.69199,1.2150395131777223,9.693194207527425,262632167.1649,0.0130352830109377,15779.14,383.1082224385256,1.2451665104936525,15.497988501076971,28932210203689,-0.0013528489516346,5387869.0,8608.106818574339,0.4584104431056406,-7.273594289222264,1286000.0,14.067047961384375
2002,Slovak Republic,5376912,91100410756.07,16942.89,Europe & Central Asia,High income,0.0454747120344218,0.8300452139040359,25.235228150061324,8.299284839924676e+21,0.0325378398109592,87564192803.71999,3356342307.508336,1.3906108803844144,9.737662575846556,287061521.5521,0.0344294273017526,16271.786666666669,640.7184686220162,1.4238671732452517,15.49762497563488,28911182655744,-0.0018284490565477,5381499.666666667,6328.934849824292,0.374677039395988,1.641248929759599,1449000.0,14.186384911433706
2003,Slovak Republic,5373374,96110098027.03,17886.36,Europe & Central Asia,High income,0.0556853051634049,0.8325760087315279,25.288760225737697,9.237150942765316e+21,0.0450944413786063,91460019145.79332,4481109730.537178,1.5782438908752594,9.79184959713946,319921874.0496,0.0454747120344218,17011.726666666666,842.3271996281178,1.6130768697739482,15.496966760687014,28873148143876,-0.0003634594422952,5376384.333333333,2784.2568727258995,0.2423850979987152,0.3208094237485881,1511000.0,14.228282903068026
