Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Urban population %,Region,Income Group,GDP PPP 2017_log,GDP PPP/capita 2017_log,Population_log,gdp_pc_log_squared,year_relative,GDP PPP 2017_log_growth_1y,Population_log_growth_1y,urban_pop_perc,gdp_log_x_pop_log,gdp_pc_log_x_urban,gdp_pc_log2_x_urban,year_relative_x_gdp_pc_log,year_relative_x_Population_log,year_relative_x_urban_pop_perc,IW,IW_log
2012,Romania,20058035,440340536647.94,21953.32,53.974,Europe & Central Asia,High income,26.81081421144564,9.996719210072529,16.814140429423773,99.93439496503308,22,0.0190669966137519,-0.0044517791405347,0.53974,450.8007951784376,5.395629226444545,53.93859033842696,219.9278226215956,369.911089447323,11.87428,251384311.0,19.34249344962756
2014,Romania,19908979,459723284238.18,23091.25,53.9,Europe & Central Asia,High income,26.853890589420363,10.047252342382397,16.80668144419063,100.94727963150856,24,0.0403803766680646,-0.0037457547898327,0.539,451.3247846735366,5.415469012544112,54.41058372138311,241.13405621717752,403.3603546605751,12.936,179717611.0,19.0068973547421
2016,Romania,19702267,487804850228.29,24758.82,53.9,Europe & Central Asia,High income,26.913181265748275,10.116977456982124,16.796244313985177,102.35323286508448,26,0.0281747969564847,-0.0057366081634633,0.539,452.04036780607686,5.453050849313365,55.16839251428054,263.0414138815352,436.7023521636146,14.014,182205008.0,19.02064303417953
2018,Romania,19473970,559608233851.1,28736.22,53.998,Europe & Central Asia,High income,27.05050279344668,10.265948425657289,16.78458931135469,105.38969707825537,28,0.0585426351975932,-0.0058749327732385,0.53998,454.0315800536554,5.543406830886423,56.90832862831633,287.4465559184041,469.9685007179313,15.11944,207519318.0,19.150734996915613
2020,Romania,19265250,559798234984.91,29057.41,54.194,Europe & Central Asia,High income,27.05084226108587,10.277063221243354,16.77381356476624,105.61802845343284,30,-0.0374683616470115,-0.005507598640321,0.54194,453.745784857354,5.569551642120623,57.23863434005339,308.3118966373006,503.2144069429872,16.2582,144749391.0,18.790514474063134
2022,Romania,19047009,618949874244.59,32495.91,54.489,Europe & Central Asia,High income,27.151290127750432,10.388900286874655,16.762420691837622,107.92924917062427,32,0.0449290142377662,-0.0039325085320811,0.54489,455.1213474474904,5.660807877315131,58.80956858058147,332.44480917998897,536.3974621388039,17.43648,163875302.0,18.91461634901668
2010,Serbia,7291436,105806492210.88,14511.06,54.993,Europe & Central Asia,Upper middle income,25.384877717549223,9.582735306855742,15.80221120390094,91.82881596125962,20,0.0072838537383681,-0.0040200584585132,0.54993,401.1371990779117,5.269833627299178,50.49942076157551,191.65470613711483,316.04422407801883,10.9986,34751275.0,17.363726848725396
2012,Serbia,7199077,107225205154.4,14894.3,55.356,Europe & Central Asia,Upper middle income,25.398197180664383,9.608801005931465,15.789463520230916,92.32905677158952,22,-0.0068387547611301,-0.0048529947784459,0.55356,401.023907863732,5.319047884843422,51.10967266648111,211.39362213049225,347.36819744508017,12.17832,55398686.0,17.830066451075645
2014,Serbia,7130576,108573184305.77,15226.43,55.583,Europe & Central Asia,Upper middle income,25.41069029228729,9.63085368575376,15.779902714782374,92.75334271639676,24,-0.016022785171387,-0.0046948922554967,0.5558299999999999,400.9782207277583,5.353117404152512,51.555090482054815,231.14048845809023,378.71766515477697,13.33992,48241372.0,17.691727571835553
2016,Serbia,7058322,114224356538.54,16182.93,55.81,Europe & Central Asia,Upper middle income,25.46143039110818,9.691774053578712,15.769718045842655,93.93048430562152,26,0.0328406611958591,-0.0052369438906136,0.5581,401.5195783116253,5.40897909930228,52.42260329096738,251.9861253930465,410.012669191909,14.5106,48470084.0,17.69645736148208
2018,Serbia,6982604,121866805544.18,17452.92,56.092,Europe & Central Asia,Upper middle income,25.526194527451576,9.767319544236186,15.75893261428239,95.40053107921815,28,0.0439701981329143,-0.0054635189060228,0.56092,402.2655794571733,5.4786848787529605,53.51206589295505,273.4849472386132,441.2501131999069,15.70576,50673266.0,17.74090905139492
2020,Serbia,6899126,125997348538.4,18262.8,56.446,Europe & Central Asia,Upper middle income,25.55952670033838,9.81267623764595,15.746905439823808,96.2886149448615,30,-0.0090732224904996,-0.0066610750509212,0.56446,402.4834500368803,5.538863229101633,54.35107159177652,294.38028712937853,472.4071631947142,16.933799999999998,57490975.0,17.86713855432091
2004,Slovak Republic,5372280,101183635459.64,18834.39,55.713,Europe & Central Asia,High income,25.340202875789736,9.843492826043972,15.496763143522314,96.89435101637916,14,0.0514426500520386,-0.0002036171647006,0.55713,392.6911219749165,5.484105158173878,53.98274978175532,137.8088995646156,216.9546840093124,7.79982,11062030.0,16.21902917191938
2006,Slovak Republic,5373054,117048400072.35,21784.33,55.412,Europe & Central Asia,High income,25.485853362044505,9.988992086474452,15.496907206025588,99.77996290364923,16,0.0815170978744852,4.597117980154053e-05,0.55412,394.9519046179789,5.535100294957223,55.29007304417011,159.82387338359123,247.9505152964094,8.86592,16747113.0,16.633736502882794
2008,Slovak Republic,5379233,136959255796.59,25460.74,55.111,Europe & Central Asia,High income,25.642949315604213,10.144932212274192,15.498056542818931,102.91964959163852,18,0.0542503382987007,0.0008575528357077,0.55111,397.4158784178741,5.59097359150643,56.72004808644791,182.60877982093547,278.9650177707408,9.91998,12078051.0,16.306900479189284
2010,Slovak Republic,5391428,138184591602.05,25630.43,54.685,Europe & Central Asia,High income,25.65185624859849,10.151574611793109,15.500321028340618,103.05446709880238,20,0.065006843486703,0.0009319125589684,0.5468500000000001,397.6120068261219,5.551388576459061,56.35533533298008,203.0314922358621,310.0064205668124,10.937,8756716.0,15.985331620978616
2012,Slovak Republic,5407579,143747193272.91,26582.54,54.28,Europe & Central Asia,High income,25.6913219913822,10.188047506243432,15.503312230967138,103.796311989473,22,0.01310181757486,0.0017018382382794,0.5428000000000001,398.30058645871054,5.530072186388936,56.340638147885954,224.1370451373555,341.072869081277,11.9416,8600288.0,15.967306365310275
2014,Slovak Republic,5418649,148558406101.05,27416.13,54.0,Europe & Central Asia,High income,25.72424402494872,10.21892327951276,15.505357264900104,104.4263929925678,24,0.0266145674469271,0.0009704540366524,0.54,398.8635939763017,5.518218570936891,56.39025221598662,245.25415870830625,372.1285743576025,12.96,8770162.0,15.986865950264589
2016,Slovak Republic,5430798,159271814312.37,29327.52,53.806,Europe & Central Asia,High income,25.79387810357719,10.286315700418756,15.507596826573312,105.8082906886814,26,0.0192529749023329,0.0012892230620256,0.53806,400.0010622240525,5.534655025767315,56.93120888795191,267.44420821088767,403.1975174909061,13.98956,11365165.0,16.24606362140936
2018,Slovak Republic,5446771,170559207125.96,31313.82,53.726,Europe & Central Asia,High income,25.862348329267213,10.351846746898923,15.510533697586313,107.16073107128186,28,0.0395128792593091,0.0013850813416418,0.53726,401.13882525981415,5.561633183238916,57.573174375356885,289.8517089131699,434.2949435324167,15.04328,14012526.0,16.455462273211722
2020,Slovak Republic,5458827,169010519953.7,30960.96,53.76,Europe & Central Asia,High income,25.853226798184807,10.340514633193369,15.512744672665397,106.9262428792862,30,-0.0339239542067453,0.0008576945989613,0.5376,401.0545062847516,5.559060666804754,57.48354817190425,310.21543899580104,465.3823401799618,16.128,12894675.0,16.37232507096408
2022,Slovak Republic,5431752,180204806885.07,33176.18,53.909,Europe & Central Asia,High income,25.917359857048275,10.40961756917409,15.507772475905522,108.36013793645787,32,0.0173530426466115,-0.0028486090731938,0.53909,401.920519839272,5.61172073536606,58.41586676016508,333.1077622135709,496.2487192289767,17.25088,13880099.0,16.44596671762793
2004,Spain,42921895,1598790138533.64,37248.82,77.022,Europe & Central Asia,High income,28.100268295722675,10.525402391581263,17.57489264996077,110.7840955047046,14,0.0307496804046145,0.0172546626289964,0.77022,493.8591987324221,8.106875430043722,85.32812603963359,147.3556334821377,246.0484970994508,10.78308,100329451.0,18.4239698489114
2006,Spain,44397319,1725168159302.34,38857.49,77.502,Europe & Central Asia,High income,28.17634564531476,10.567681864739509,17.608689665220332,111.6758999943443,16,0.040207588922744,0.0169035251786411,0.7750199999999999,496.1485263683299,8.190164798810413,86.55105601361672,169.08290983583214,281.7390346435253,12.40032,96819859.0,18.388362696492543
2008,Spain,45954106,1803211005178.5,39239.39,77.976,Europe & Central Asia,High income,28.220590083351887,10.57746185246783,17.643153782532448,111.88269924041217,18,0.0088315571956378,0.0159533046406963,0.77976,497.9002106743875,8.247881654080315,87.24165355970379,190.3943133444209,317.57676808558404,14.03568,87909372.0,18.29181698950753
2010,Spain,46576897,1738181475619.55,37318.53,78.442,Europe & Central Asia,High income,28.183860553673185,10.527272061098484,17.65661522509772,110.82345704838474,20,0.0016278694788027,0.0046040829514346,0.7844199999999999,497.631581354017,8.257802750166872,86.93213617789395,210.5454412219697,353.1323045019544,15.688399999999998,96611412.0,18.38620743920187
2012,Spain,46773055,1673013403698.23,35768.74,78.902,Europe & Central Asia,High income,28.14564754967593,10.484857563565756,17.660817868598013,109.93223812826209,22,-0.0300358139562213,0.000649259611734,0.78902,497.07515516857865,8.272762314804655,86.73873452796134,230.66686639844667,388.5379931091563,17.35844,93976467.0,18.35855496846835
2014,Spain,46480882,1672559113626.25,35983.81,79.366,Europe & Central Asia,High income,28.14537597279489,10.490852183950198,17.654551667745725,110.05797954549264,24,0.0138612412564746,-0.0029895105266604,0.79366,496.89399431983657,8.326169744313914,87.34861604607568,251.7804524148048,423.70924002589743,19.04784,97493753.0,18.395298872377587
2016,Spain,46484062,1789519475668.72,38497.48,79.84,Europe & Central Asia,High income,28.21296825039571,10.55837403897702,17.654620080629034,111.4792623469439,26,0.0299254742491754,0.000844301482509,0.7984,498.0892358075855,8.429805832719252,89.00504305780001,274.5177250134025,459.0201220963549,20.7584,99586902.0,18.416541217924536
2018,Spain,46797754,1884868840138.08,40276.91,80.321,Europe & Central Asia,High income,28.26487935357959,10.60355845869388,17.661345789651804,112.4354519869385,28,0.0225876613631861,0.00437982984349,0.80321,499.1958079663591,8.516884189607511,90.30927939042888,296.8996368434286,494.5176821102505,22.48988,108732236.0,18.50439887666094
2020,Spain,47365655,1707599054603.7,36051.42,80.81,Europe & Central Asia,High income,28.16610943819028,10.492729269447564,17.673407967085023,110.0973675219216,30,-0.1184153364379376,0.0048850212149993,0.8081,497.7911429467008,8.479174522640577,88.96968269446485,314.78187808342693,530.2022390125506,24.243,79333299.0,18.189168522799484
2022,Spain,47778340,1921788768753.83,40223.01,81.304,Europe & Central Asia,High income,28.28427751864451,10.60221935999774,17.682082977618272,112.40705535751088,32,0.0561028627724482,0.0076170186129331,0.81304,500.1249420466553,8.620028428452562,91.39143228787064,339.2710195199277,565.8266552837847,26.01728,89885621.0,18.314048553391984
2004,Sweden,8993531,398902591003.1,44354.39,84.258,Europe & Central Asia,High income,26.7119830912092,10.699989513611332,16.012016210269145,114.48977559139246,14,0.0424544803666613,0.0039329894754018,0.84258,427.71270626487706,9.015597164378637,96.46679511779546,149.79985319055865,224.16822694376805,11.79612,89728507.0,18.31229909147524
2006,Sweden,9080505,429438090953.82,47292.31,84.43,Europe & Central Asia,High income,26.78574342585044,10.764124126844644,16.021640475897037,115.86636821811896,16,0.0455733151947441,0.0056248384436301,0.8443,429.1515510485984,9.088150000294933,97.82597468655784,172.2259860295143,256.3462476143526,13.5088,94123484.0,18.360118148337268
2008,Sweden,9219637,442206001645.58,47963.49,84.746,Europe & Central Asia,High income,26.81504167752229,10.77821622444247,16.0368463322891,116.1699449808349,18,-0.0045157733413994,0.0077903320594323,0.84746,430.0287027763528,9.134107121566016,98.44938157345834,194.00789203996447,288.6632339812038,15.25428,90077752.0,18.31618377755075
2010,Sweden,9378126,448193503870.46,47791.37,85.056,Europe & Central Asia,High income,26.82849090439173,10.77462128230741,16.05389062087309,116.09246377715176,20,0.0578169853387002,0.0085252453747095,0.85056,430.7016585021935,9.16446187787939,98.7436059902942,215.49242564614812,321.0778124174618,17.0112,114692803.0,18.55776784255523
2012,Sweden,9519374,459793784274.1,48300.84,85.62,Europe & Central Asia,High income,26.854043930861152,10.785224934153154,16.068839753351906,116.32107688027892,22,-0.0059004189752513,0.0073976319443538,0.8562000000000001,431.5133286544802,9.234309588621931,99.5941060248948,237.2749485513694,353.51447457374195,18.8364,154297067.0,18.854390315208587
2014,Sweden,9696110,477620645295.28,49259.0,86.247,Europe & Central Asia,High income,26.8920826252603,10.804867671674527,16.087235435245507,116.74516540239736,24,0.0262309241510934,0.0099221962575093,0.86247,432.6192645366375,9.31887422078913,100.68920280460564,259.3168241201887,386.0936504458922,20.69928,163508081.0,18.91237297827256
2016,Sweden,9923085,509395932462.04,51334.43,86.852,Europe & Central Asia,High income,26.956491414503155,10.8461364360494,16.110374519592675,117.6386755893984,26,0.0204944776234832,0.01256453857685,0.8685200000000001,434.2791724218303,9.420086417437624,102.1715425229043,281.9995473372844,418.8697375094096,22.58152,138821965.0,18.74870284999989
2018,Sweden,10175214,532665253199.0,52349.29,87.431,Europe & Central Asia,High income,27.00115902103404,10.865712755920397,16.135465419290824,118.06371369417124,28,0.0193125351195924,0.0116164504513065,0.8743099999999999,435.6762676646673,9.500001319628762,103.22428551995084,304.2399571657711,451.7930317401431,24.48068,133442592.0,18.70918192834035
2020,Sweden,10353442,531455453277.68,51331.28,87.977,Europe & Central Asia,High income,26.998885218005505,10.84607507303661,16.15282967936241,117.63734448994612,30,-0.0219410865955893,0.0072270384282688,0.87977,436.1083944590984,9.54205146700542,103.4938065619199,325.3822521910983,484.58489038087225,26.3931,143483880.0,18.781733259328607
2022,Sweden,10486941,580550160212.79,55359.34,88.492,Europe & Central Asia,High income,27.087242042988365,10.921618731891188,16.165641422144244,119.28175572479648,32,0.0287018529171305,0.0068058280317906,0.88492,437.8826419817798,9.664758848225151,105.5548112759869,349.491799420518,517.3005255086158,28.31744,150680740.0,18.83067385848242
2004,Turkiye,67785075,1137100001409.4,16775.08,67.225,Europe & Central Asia,Upper middle income,27.75950227881744,9.7277093412876,18.031852610687004,94.62832902857404,14,0.0934533331965887,0.0136315755828988,0.6722499999999999,500.555253637666,6.539452604680588,63.61389418945888,136.18793077802638,252.44593654961807,9.411499999999998,45920235.0,17.6424164493352
2008,Turkiye,71051678,1403658930084.4,19755.46,69.651,Europe & Central Asia,Upper middle income,27.97010346473096,9.891235805455048,18.07891804347377,97.83654575911596,18,0.0081172118454801,0.0126560334743111,0.69651,505.6692082063527,6.889344650857495,68.14413248668184,178.04224449819085,325.4205247825279,12.53718,47045951.0,17.666635384162568
2010,Turkiye,73142150,1448540898468.99,19804.46,70.825,Europe & Central Asia,Upper middle income,28.00157788880725,9.893712936244253,18.10791537960499,97.88555566480689,20,0.0809079116405122,0.0151943091670041,0.70825,507.05020290594,7.007222187094992,69.32744479959948,197.87425872488507,362.1583075920998,14.165,33953158.0,17.340492456241112
2012,Turkiye,75175827,1687911119825.11,22452.84,71.974,Europe & Central Asia,Upper middle income,28.154512856584585,10.01921692531417,18.135340301078177,100.38470779650194,22,0.0467737774949128,0.0127471800274818,0.71974,510.5916716652421,7.211231189825622,72.25088958945432,220.4227723569117,398.9774866237199,15.83428,36598340.0,17.415513469475403
2014,Turkiye,77181884,1921597474636.28,24897.0,73.077,Europe & Central Asia,Upper middle income,28.284177974073348,10.122542757941732,18.161675337201256,102.4658718863586,24,0.0482158579668343,0.0134908888260412,0.73077,513.6880575447389,7.39725057122108,74.87898519839428,242.9410261906016,435.8802080928301,17.53848,62283581.0,17.947208417727047
2016,Turkiye,79277962,2106258451913.1,26568.02,74.134,Europe & Central Asia,Upper middle income,28.37593424381724,10.187501154370214,18.188470753912224,103.78517977029443,26,0.0326906328243694,0.0134542591796318,0.74134,516.1148501086062,7.552402105780814,76.94010517091007,264.8750300136256,472.9002396017178,19.27484,61020647.0,17.92672285666544
2018,Turkiye,81407204,2332496434035.17,28652.21,75.143,Europe & Central Asia,Upper middle income,28.47796024085052,10.263020757751478,18.214974340569192,105.32959507403773,28,0.0296867543316707,0.0135360296974376,0.75143,518.7253150588419,7.711941687997194,79.14781762648417,287.3645812170414,510.01928153593735,21.04004,69513359.0,18.057029522276988
2020,Turkiye,83384680,2395324298992.63,28726.19,76.105,Europe & Central Asia,Upper middle income,28.504539744302694,10.265599340019696,18.238975169402387,105.3825298098128,30,0.0184275616404505,0.0097038601965877,0.76105,519.8935926115803,7.81263437772199,80.20137431175804,307.9679802005909,547.1692550820716,22.8315,100083920.0,18.42151960201254
2022,Turkiye,84979913,2817041474532.6,33149.5,77.022,Europe & Central Asia,Upper middle income,28.66670832765853,10.408813078456522,18.257925480647604,108.34338970224752,32,0.053857960843846,0.0098458623282589,0.77022,523.3946244218495,8.017076009288783,83.4482456164651,333.0820185106087,584.2536153807233,24.64704,104884880.0,18.468373935238414
2004,United Kingdom,59987905,2510702426391.57,41853.48,79.629,Europe & Central Asia,High income,28.55158368107363,10.641954119172755,17.909653533202416,113.25118747457796,14,0.0239752485084139,0.005689431039098,0.79629,511.3489715522648,8.474081645556074,90.1807880741317,148.98735766841858,250.73514946483385,11.14806,202894343.0,19.12819592860662
2006,United Kingdom,60846820,2641019785395.17,43404.4,80.199,Europe & Central Asia,High income,28.602186240845988,10.67833913631161,17.923870132812052,114.02692671008418,16,0.0235824880244734,0.0073504866629647,0.80199,512.6618716954272,8.563921203930548,91.44845495222042,170.85342618098576,286.78192212499283,12.83184,176629869.0,18.989566971129545
2008,United Kingdom,61806995,2704105546461.21,43750.8,80.757,Europe & Central Asia,High income,28.62579230680244,10.68628803379656,17.939527119904337,114.19675194126354,18,-0.0022598212213047,0.0078703260953503,0.80757,513.5331774166312,8.629925627453087,92.2218709652062,192.35318460833807,322.9114881582781,14.53626,171839137.0,18.962069352977966
2010,United Kingdom,62766365,2637054997040.23,42013.82,81.302,Europe & Central Asia,High income,28.600683878994705,10.645777692168922,17.95492991471944,113.33258267108144,20,0.022139978207285,0.0078388863410836,0.8130200000000001,513.5232745603961,8.655230179287178,92.14165636324265,212.91555384337843,359.0985982943888,16.2604,124188002.0,18.637307128595232
2012,United Kingdom,63700215,2707605789463.27,42505.44,81.837,Europe & Central Asia,High income,28.62708588780589,10.657410872844851,17.969698511431464,113.58040651263164,22,0.0150160600300885,0.0069535312136821,0.81837,514.4201026647262,8.721705336010041,92.95079727774235,234.4630392025867,395.3333672514922,18.00414,138960888.0,18.74970307740113
2014,United Kingdom,64602298,2844214882519.37,44026.53,82.365,Europe & Central Asia,High income,28.67630818145706,10.69257039906132,17.983760556354877,114.33106173888234,24,0.0314577986430499,0.0073646396727937,0.82365,515.7078599755641,8.806935609186855,94.16877900123043,256.62168957747167,431.610253352517,19.7676,150759417.0,18.831195865915323
2016,United Kingdom,65611593,2963216102414.6,45163.0,82.886,Europe & Central Asia,High income,28.71729631551404,10.718055588300412,17.99926297610291,114.8767155938977,26,0.019028439587938,0.0075787448121715,0.8288599999999999,516.8901683456083,8.883767554918679,95.21671448715804,278.6694452958107,467.9808373786756,21.55036,158191983.0,18.87931994197613
2018,United Kingdom,66460344,3084593387251.84,46412.54,83.398,Europe & Central Asia,High income,28.757440961439567,10.745346505990817,18.012116011969635,115.46247153380904,28,0.0139403017664285,0.0060592912306773,0.8339799999999999,517.9823628048171,8.96140407906622,96.29339200976608,300.86970216774284,504.33924833514976,23.35144,171998636.0,18.962997110327724
1990,United States,249623000,10097624386310.6,40451.5,75.3,North America,High income,29.94332130283364,10.607883725273965,19.33546234165617,112.5271971289322,0,0.0,0.0,0.753,578.9679614350509,7.987736445131294,84.73297943808595,0.0,0.0,0.0,79721771.53,18.194053287507245
1991,United States,252981000,10086692214387.4,39871.34,75.701,North America,High income,29.9422380684385,10.593438129398088,19.34882494901037,112.22093140138526,1,-0.0010832343951427,0.0133626073542032,0.75701,579.3471229678111,8.019338598335645,84.95236728016265,10.593438129398088,19.34882494901037,0.75701,76091765.81,18.147450627885757
1992,United States,256514000,10441989948821.6,40707.29,76.097,North America,High income,29.97685628834439,10.614187036193297,19.362693805880724,112.66096643929384,2,0.0346182199058908,0.0138688568703493,0.7609699999999999,580.4326895741026,8.077077908932011,85.73161563130942,21.2283740723866,38.72538761176145,1.5219399999999998,79170360.37,18.187112561618694
1993,United States,259919000,10729330649577.1,41279.52,76.488,North America,High income,30.00400228941177,10.628145996975327,19.37588060582743,112.95748733302273,3,0.0271460010673791,0.0131867999467054,0.76488,581.3539660566153,8.12925631016649,86.39892291128241,31.88443799092599,58.127641817482285,2.29464,82647708.86,18.23009767295449
1994,United States,263126000,11161593199621.7,42419.2,76.875,North America,High income,30.04349982251532,10.65537994286475,19.388143566669218,113.5371217268044,4,0.0394975331035531,0.0122629608417881,0.76875,582.4876878041282,8.191323331077276,87.28166232748089,42.621519771459,77.55257426667687,3.075,89030727.58,18.304492133050008
1995,United States,266278000,11461194612125.0,43042.21,77.257,North America,High income,30.069988063678142,10.66995977383897,19.400051437533254,113.84804157534175,5,0.0264882411628235,0.0119078708640358,0.7725700000000001,583.359315161367,8.243290822474775,87.9555814798618,53.34979886919485,97.00025718766626,3.86285,96530599.21,18.3853706166652
1996,United States,269394000,11893575685859.8,44149.37,77.636,North America,High income,30.10701951193903,10.69535658651794,19.41168555368964,114.39065251277268,6,0.0370314482608833,0.0116341161563795,0.7763599999999999,584.4279957245587,8.303447039509068,88.8083269848162,64.17213951910765,116.4701133221378,4.65816,97747399.58,18.397897163944197
1997,United States,272657000,12422503803855.2,45560.92,78.008,North America,High income,30.15053076662982,10.726827558903183,19.423725156615337,115.06482947844486,7,0.0435112546907916,0.0120396029257037,0.78008,585.6356229370923,8.367783642149197,89.75977217954527,75.0877929123223,135.96607609630735,5.46056,103299046.1,18.45313870945874
1998,United States,275854000,12979205197580.6,47051.0,78.377,North America,High income,30.194369592477727,10.759008652080333,19.43538230183709,115.75626717553943,8,0.0438388258479065,0.0116571452217542,0.78377,586.8391163927696,8.432588211241002,90.72628952417254,86.07206921664266,155.48305841469673,6.27016,102966595.9,18.44991519165492
1999,United States,279040000,13601493066785.0,48743.88,78.742,North America,High income,30.2412006869672,10.794355445269389,19.446865702268603,116.51810947881692,9,0.0468310944894696,0.011483400431512,0.78742,588.0965684348041,8.499691364714023,91.74868976581,97.1491990074245,175.02179132041744,7.08678,103201989.6,18.4521986995854
2000,United States,282162411,14156047630699.6,50169.86,79.057,North America,High income,30.281163043106627,10.82318965904954,19.4579933921969,117.14143439575687,10,0.03996235613943,0.0111276899282977,0.79057,589.2106704008057,8.556489048754795,92.60850379025352,108.2318965904954,194.579933921969,7.905699999999999,107576513.2,18.49371291235097
2001,United States,284968955,14291144275693.8,50149.83,79.234,North America,High income,30.290661179940525,10.82279034360208,19.46789080598424,117.13279082156642,11,0.0094981368338977,0.0098974137873319,0.7923399999999999,589.6952842921477,8.575329700849672,92.80899547955993,119.05069377962288,214.14679886582653,8.715739999999998,101539711.5,18.43596053608302
2002,United States,287625193,14533513925617.3,50529.35,79.409,North America,High income,30.30747840361288,10.830329424840237,19.477168780808928,117.29603545056024,12,0.0168172236723513,0.0092779748246947,0.7940900000000001,590.3038721878895,8.600256292971384,93.1436087909354,129.96395309808284,233.7260253697072,9.52908,101931485.3,18.43981144261388
2003,United States,290107933,14939901364652.8,51497.73,79.583,North America,High income,30.335056693513287,10.849312426153585,19.485763597907585,117.7075801202906,13,0.0275782899004113,0.0085948170986576,0.79583,591.101743458924,8.634208308105809,93.67522348713086,141.0410615399966,253.3149267727986,10.34579,107114497.4,18.48940889880496
2004,United States,292805298,15515468923210.3,52989.03,79.757,North America,High income,30.37285863723367,10.877859061631202,19.495018437565264,118.32781776471208,14,0.0378019437203818,0.0092548396576788,0.79757,592.1194391344337,8.675854051785198,94.3747176146014,152.29002686283684,272.9302581259137,11.16598,123266761.6,18.62986136650741
2005,United States,295516599,16055906889526.1,54331.66,79.928,North America,High income,30.40709792829809,10.902880798405963,19.504235569205544,118.87280970424943,15,0.03423929106442,0.0092171316402804,0.79928,593.0672009694279,8.714454564549918,95.0126593404125,163.54321197608945,292.5635335380832,11.9892,140098212.0,18.75785425605101
2006,United States,298379912,16502712372523.3,55307.72,80.099,North America,High income,30.434545869538745,10.92068586043202,19.513878108344432,119.26137966223985,16,0.0274479412406556,0.0096425391388876,0.8009900000000001,593.8960183809966,8.747360167347445,95.52717249565752,174.7309737669123,312.2220497335109,12.81584,151975120.5,18.83922739107234
2007,United States,301231207,16834500650997.2,55885.65,80.269,North America,High income,30.45445150674131,10.9310808113011,19.52338866074044,119.48852770319512,17,0.0199056372025658,0.0095105523960015,0.80269,594.5740932157827,8.774269256423281,95.9122463020777,185.82837379211875,331.89760723258735,13.64573,161974479.4,18.902949352392696
2008,United States,304093966,16855070465225.2,55427.18,80.438,North America,High income,30.45567264527781,10.922843407669491,19.532847313582007,119.30850810846889,18,0.0012211385365006,0.0094586528415732,0.80438,594.8860036126478,8.786116780261185,95.9693777522902,196.61118133805084,351.59125164447613,14.47884,170817751.6,18.95610777185668
2009,United States,306771529,16416857451632.6,53514.93,80.606,North America,High income,30.429329816230315,10.887734645572625,19.541613826541333,118.5427657124024,19,-0.0263428290474969,0.0087665129593261,0.80606,594.6382122692328,8.776167388410268,95.5525817301391,206.86695826587984,371.29066270428535,15.31514,129362596.8,18.678129854973356
2010,United States,309327143,16861566593687.8,54510.47,80.772,North America,High income,30.456057981960804,10.906166417223604,19.5499099932615,118.94446592017594,20,0.0267281657304891,0.0082961667201679,0.8077200000000001,595.4131922968872,8.809128738519851,96.07382401304451,218.12332834447207,390.9981998652301,16.154400000000003,151848455.3,18.838393583451115
2011,United States,311583481,17122903162843.0,54954.46,80.944,North America,High income,30.47143804953447,10.914278317952911,19.557177860286195,119.12147120173704,21,0.0153800675736661,0.0072678670246943,0.80944,595.9353335934379,8.834453441683806,96.42168364953405,229.1998446770112,410.7007350660101,16.998240000000003,174183725.5,18.9756211995344
2012,United States,313877662,17513423092584.5,55796.97,81.119,North America,High income,30.49398873669991,10.92949276777932,19.564513859675248,119.45381216094049,22,0.0225506871654417,0.0073359993890527,0.81119,596.6000652759463,8.865895238294907,96.8997378868333,240.44884089114507,430.41930491285547,17.84618,180225440.1,19.009719075748105
2013,United States,316059947,17835998523381.8,56432.33,81.299,North America,High income,30.51223991990519,10.94081522038637,19.57144246241949,119.70143768663804,23,0.0182511832052796,0.0069286027442458,0.8129900000000001,597.1685479919637,8.894773366021916,97.31607182485988,251.6387500688865,450.1431766356484,18.698770000000003,183847259.7,19.029615865954103
2014,United States,318386329,18244046204930.4,57301.6,81.483,North America,High income,30.534859907384497,10.956101276891555,19.57877607759575,120.0361551895048,24,0.022619987479306,0.0073336151762575,0.81483,597.8351846874373,8.927360003449548,97.8090603330642,262.94643064539736,469.89062586229807,19.55592,183741162.0,19.02903860238373
2015,United States,320738994,18737797521903.6,58420.7,81.671,North America,High income,30.56156385765173,10.975442675141762,19.58613825066097,120.46034191532296,25,0.0267039502672332,0.0073621730652142,0.81671,598.5830148723703,8.96375378721503,98.38116584566342,274.38606687854406,489.6534562665241,20.41775,162089270.5,18.903657800061577
2016,United States,323071755,19050245063231.6,58965.99,81.862,North America,High income,30.5781010816302,10.984733074788643,19.593385011312968,120.6643607243556,26,0.0165372239784709,0.0072467606520021,0.8186199999999999,599.128507407226,8.99232218968348,98.77825897617195,285.6030599445048,509.4280102941372,21.28412,154554385.1,18.85605660595206
2017,United States,325122128,19477336548999.9,59907.75,82.058,North America,High income,30.600272677330867,11.000577850230025,19.599711451244275,121.0127130389714,27,0.0221715957006658,0.0063264399313069,0.8205800000000001,599.7565148050791,9.026854172341752,99.30061206551916,297.0156019562106,529.1922091835954,22.15566,164392901.8,18.917769869338187
